Province,Ward,MunicipalityCode,RegisteredVoters_prior,Turnout_prior,IsMetro,LogRegisteredVoters_prior,MunicipalityAvgTurnout_prior,SpoiltRatio_prior,SnapshotYear,Target_Turnout
Eastern Cape,Ward 29200013,BUF,8558,0.59546623042767,True,9.054621796976763,0.5553898843488795,0.036891679748822605,2016,0.4258757062146893
Eastern Cape,Ward 29200014,BUF,7616,0.53125,True,8.938006576471201,0.55670041966373,0.02397429560059318,2016,0.4495620231703871
Eastern Cape,Ward 29200015,BUF,8948,0.6165623603039786,True,9.09918532261002,0.5549593510860978,0.012688055102410731,2016,0.488196218702095
Eastern Cape,Ward 29200016,BUF,9558,0.45323289391086,True,9.165133779138104,0.5582926055022838,0.011772853185595568,2016,0.4618898459932132
Eastern Cape,Ward 29200017,BUF,7714,0.5680580762250453,True,8.950792138768174,0.5559492344346474,0.02624372432679142,2016,0.4308285163776493
Eastern Cape,Ward 29200018,BUF,8595,0.7159976730657359,True,9.05893591781695,0.552930058988919,0.004874878128046799,2016,0.5960289251133717
Eastern Cape,Ward 29200019,BUF,8290,0.5867310012062726,True,9.022805248129341,0.5555681543329898,0.01069078947368421,2016,0.4354066985645933
Eastern Cape,Ward 29200020,BUF,9264,0.5533246977547496,True,9.133891199812776,0.5562499156279187,0.017557549746390948,2016,0.4495458504417071
Eastern Cape,Ward 29200021,BUF,7215,0.5083853083853084,True,8.88391747120797,0.5571670460232135,0.028898582333696837,2016,0.4324285092175932
Eastern Cape,Ward 29200022,BUF,9420,0.5248407643312102,True,9.150590367570409,0.5568312203916644,0.018810679611650484,2016,0.4467548076923077
Eastern Cape,Ward 29200023,BUF,8316,0.5607263107263107,True,9.025936648977904,0.5560988623019686,0.06583744370576881,2016,0.4852134509897448
Eastern Cape,Ward 29200024,BUF,9963,0.5338753387533876,True,9.206633510044856,0.5566468413218242,0.049069373942470386,2016,0.4550394617673696
Eastern Cape,Ward 29200025,BUF,7090,0.4929478138222849,True,8.866440619526173,0.5574820969326629,0.01430615164520744,2016,0.465486482777549
Eastern Cape,Ward 29200026,BUF,8591,0.6134326620882319,True,9.058470422638056,0.5550232224782559,0.027514231499051234,2016,0.4207636635887197
Eastern Cape,Ward 29200027,BUF,8352,0.5997365900383141,True,9.03025631012242,0.555302734152744,0.012577360750648832,2016,0.4713183899734876
Eastern Cape,Ward 29200028,BUF,9267,0.7170605373907414,True,9.134214981586691,0.5529083678802454,0.0013544018058690745,2016,0.561078167115903
Eastern Cape,Ward 29200029,BUF,7152,0.6912751677852349,True,8.87514731685335,0.5534345999130109,0.0036407766990291263,2016,0.5372463570747651
Eastern Cape,Ward 29200030,BUF,7169,0.5593527688659506,True,8.877521453852872,0.5561268937685065,0.022942643391521196,2016,0.4085798493614234
Eastern Cape,Ward 29200031,BUF,8541,0.5774499473129611,True,9.052633375946147,0.5557575635961185,0.026561232765612328,2016,0.5119073869900772
Eastern Cape,Ward 29200032,BUF,8147,0.5753037928071683,True,9.005405040310642,0.5558013626676653,0.027736291871132922,2016,0.5324553151458138
Eastern Cape,Ward 29200033,BUF,8451,0.5985090521831736,True,9.042040056544483,0.555327785945706,0.03242388295769079,2016,0.4887480600103466
Eastern Cape,Ward 29200034,BUF,8434,0.5286933839222195,True,9.040026434306505,0.556752595502052,0.02511773940345369,2016,0.4844455594581033
Eastern Cape,Ward 29200035,BUF,9163,0.5669540543490124,True,9.122928914965213,0.555971765493342,0.031376323387872954,2016,0.4891873435010243
Eastern Cape,Ward 29200036,BUF,7429,0.558756225602369,True,8.913146539151807,0.5561390681208245,0.020958805107203084,2016,0.3661383285302593
Eastern Cape,Ward 29200037,BUF,9264,0.5292530224525043,True,9.133891199812776,0.5567411743075564,0.016316540893330615,2016,0.4013046901360926
Eastern Cape,Ward 29200038,BUF,8058,0.5362372797220154,True,8.994420665751292,0.5565986384449133,0.03031705623698218,2016,0.4175479827653741
Eastern Cape,Ward 29200039,BUF,8603,0.5514355457398582,True,9.059866258621348,0.5562884697506717,0.03625632377740304,2016,0.4595364977072748
Eastern Cape,Ward 29200040,BUF,9093,0.5526228967337512,True,9.115260165725912,0.5562642380977351,0.029850746268656716,2016,0.5270334928229665
Eastern Cape,Ward 29200041,BUF,7485,0.4498329993319973,True,8.920656296853728,0.5583619911059341,0.03445203445203445,2016,0.3940671585604577
Eastern Cape,Ward 29200042,BUF,6990,0.5434907010014306,True,8.852235835227855,0.556450609439211,0.024216899183995787,2016,0.4399416909620991
Eastern Cape,Ward 29200043,BUF,8796,0.4961346066393815,True,9.082052351674651,0.557417060344559,0.01306141154903758,2016,0.4464562239428231
Eastern Cape,Ward 29200044,BUF,9362,0.5491348002563555,True,9.144414221860016,0.5563354237401309,0.03423458471114569,2016,0.5459317585301837
Eastern Cape,Ward 29200045,BUF,8770,0.5874572405929305,True,9.079092085366229,0.5555533331210172,0.023291925465838508,2016,0.4503341261751047
Eastern Cape,Ward 29200046,BUF,8878,0.5904482991664789,True,9.09133158539398,0.5554922911093121,0.006104540251812286,2016,0.4296754250386398
Eastern Cape,Ward 29200047,BUF,7630,0.3851900393184796,True,8.939843124278502,0.5596812351878426,0.027220142905750255,2016,0.2248291571753986
Eastern Cape,Ward 29200048,BUF,7508,0.5456846030900373,True,8.9237243977064,0.5564058359271986,0.025140346595069564,2016,0.4075739988392339
Eastern Cape,Ward 29200049,BUF,7989,0.5159594442358243,True,8.985820874482043,0.5570124718221825,0.023289665211062592,2016,0.4923258559622196
Eastern Cape,Ward 29200050,BUF,7352,0.6270402611534276,True,8.902727664035522,0.5547455163748845,0.010195227765726681,2016,0.5637556375563756
Eastern Cape,Ward 21001001,EC101,3327,0.6107604448452059,False,8.109826276018477,0.6196042671263721,0.013779527559055118,2016,0.5668715247292947
Eastern Cape,Ward 21001002,EC101,3231,0.6756422160321882,False,8.080546965824498,0.6137059242911919,0.008703618873110398,2016,0.5543816034804226
Eastern Cape,Ward 21001003,EC101,1944,0.6702674897119342,False,7.572502985020384,0.6141945357748514,0.023791250959324637,2016,0.2851764705882353
Eastern Cape,Ward 21001004,EC101,3398,0.5968216597998823,False,8.130942302231878,0.6208714294032197,0.03451676528599606,2016,0.4335148990708106
Eastern Cape,Ward 21001005,EC101,3534,0.6106395019807583,False,8.170185652879642,0.6196152619322309,0.015291936978683966,2016,0.3917835671342685
Eastern Cape,Ward 21001006,EC101,2620,0.6389312977099236,False,7.8709295967551425,0.6170432805023068,0.023894862604540025,2016,0.4404978749241044
Eastern Cape,Ward 21001007,EC101,2097,0.5383881735813066,False,7.64826303090192,0.6261835645139993,0.006200177147918512,2016,0.516532618409294
Eastern Cape,Ward 21001008,EC101,2695,0.6500927643784786,False,7.899153483343097,0.6160286017142563,0.008561643835616438,2016,0.5546734031035727
Eastern Cape,Ward 21001009,EC101,2536,0.5875394321766562,False,7.8383433155571165,0.6217152682780585,0.005369127516778523,2016,0.5155447418221141
Eastern Cape,Ward 21001010,EC101,2234,0.6718889883616831,False,7.711548979629146,0.6140471268066924,0.004663557628247834,2016,0.5176005747126436
Eastern Cape,Ward 21001011,EC101,3287,0.6066321874049285,False,8.097730573664219,0.6199795632573064,0.01805416248746239,2016,0.4583068109484405
Eastern Cape,Ward 21001012,EC101,2231,0.5688032272523532,False,7.7102051944325325,0.6234185596348133,0.014972419227738377,2016,0.50139470013947
Eastern Cape,Ward 21002001,EC102,3363,0.5129348795718108,False,8.12058871174027,0.6247209859107496,0.015072463768115942,2016,0.5244263508512214
Eastern Cape,Ward 21002002,EC102,3654,0.6587301587301587,False,8.203577736937952,0.5955619300790802,0.009970918155380142,2016,0.5700834005918751
Eastern Cape,Ward 21002003,EC102,3209,0.5995637270177625,False,8.073714641109857,0.6073952164215595,0.016112266112266113,2016,0.4968112244897959
Eastern Cape,Ward 21002004,EC102,2858,0.6189643107067879,False,7.957877358489813,0.6035150996837543,0.01639344262295082,2016,0.5994246673858324
Eastern Cape,Ward 21002005,EC102,3167,0.6725607830754657,False,8.06054004653864,0.5927958052100187,0.01267605633802817,2016,0.5155945419103314
Eastern Cape,Ward 21002006,EC102,2121,0.5737859500235738,False,7.659642954564682,0.6125507718203972,0.01314708299096138,2016,0.430900937627395
Eastern Cape,Ward 21004001,EC104,2129,0.6162517613903241,False,7.663407664893479,0.5025217749614256,0.014481707317073171,2016,0.4714661984196663
Eastern Cape,Ward 21004002,EC104,3042,0.4894806048652202,False,8.020270472819238,0.5122734023864335,0.014103425117528543,2016,0.4803030303030303
Eastern Cape,Ward 21004003,EC104,3979,0.490575521487811,False,8.288785810426928,0.5121891780308496,0.018954918032786885,2016,0.3938195302843016
Eastern Cape,Ward 21004004,EC104,4900,0.5959183673469388,False,8.496990484098719,0.5040858821955321,0.0058219178082191785,2016,0.4518392112248767
Eastern Cape,Ward 21004005,EC104,3780,0.5060846560846561,False,8.237479288613633,0.5109961676772461,0.01620491374803973,2016,0.4594237377742532
Eastern Cape,Ward 21004006,EC104,2841,0.5892291446673706,False,7.951911381854188,0.5046004377862681,0.02867383512544803,2016,0.4821558630735615
Eastern Cape,Ward 21004007,EC104,3465,0.4317460317460317,False,8.150467911624004,0.5167145233956019,0.02874331550802139,2016,0.4170648464163822
Eastern Cape,Ward 21004008,EC104,2554,0.5540328895849648,False,7.845416036592485,0.5073078420233762,0.0049469964664310955,2016,0.3910319815364326
Eastern Cape,Ward 21004009,EC104,2757,0.5201305767138193,False,7.921898411023797,0.5099157122442336,0.024407252440725245,2016,0.4568784181741691
Eastern Cape,Ward 21004010,EC104,3428,0.5137106184364061,False,8.13973227971767,0.51040955518865,0.009653605905735378,2016,0.432512315270936
Eastern Cape,Ward 21004011,EC104,3325,0.5163909774436091,False,8.109224953089955,0.5102033737265574,0.0128130460104834,2016,0.4629258517034068
Eastern Cape,Ward 21004012,EC104,4139,0.3976805991785455,False,8.328209491748732,0.5193349412854086,0.010935601458080195,2016,0.1849665486029122
Eastern Cape,Ward 21004013,EC104,3079,0.3449171809028905,False,8.0323601479245,0.5233936657681512,0.030131826741996232,2016,0.4658427737727428
Eastern Cape,Ward 21004014,EC104,2980,0.5828859060402685,False,7.9996785794994505,0.5050883792191221,0.009211283822682787,2016,0.5924959216965743
Eastern Cape,Ward 21005001,EC105,3925,0.6456050955414012,False,8.275121630216509,0.651161411270132,0.005130228887134964,2016,0.6123408965135584
Eastern Cape,Ward 21005002,EC105,2632,0.6808510638297872,False,7.875499292445208,0.6472451925714224,0.007254464285714286,2016,0.552165725047081
Eastern Cape,Ward 21005003,EC105,3727,0.7053930775422592,False,8.223358899479258,0.6445183021589256,0.01407379231647014,2016,0.5648558758314856
Eastern Cape,Ward 21005004,EC105,3464,0.7410508083140878,False,8.150179269682326,0.6405563320731669,0.014413712504869497,2016,0.6235157833767738
Eastern Cape,Ward 21005005,EC105,3546,0.6548223350253807,False,8.173575486634153,0.6501372735496899,0.012919896640826873,2016,0.5477629987908101
Eastern Cape,Ward 21005006,EC105,2715,0.6515653775322283,False,7.906547232368036,0.6504991577155956,0.01582815149802148,2016,0.5137088733798604
Eastern Cape,Ward 21005007,EC105,3045,0.6203612479474548,False,8.021256180143997,0.653966283225015,0.008470089994706194,2016,0.5332424139106716
Eastern Cape,Ward 21005008,EC105,2791,0.5030455034037979,False,7.934155233536322,0.6670013659520879,0.01566951566951567,2016,0.4940725244072524
Eastern Cape,Ward 21005009,EC105,4856,0.6435337726523888,False,8.487970332739334,0.6513915582578,0.01088,2016,0.5274064171122995
Eastern Cape,Ward 21005010,EC105,3754,0.659829515183804,False,8.230577217146454,0.6495809201987539,0.003229713362939039,2016,0.5683874401277275
Eastern Cape,Ward 21006001,EC106,3400,0.5752941176470588,False,8.131530710604252,0.5759267268917542,0.005623721881390593,2016,0.43700061462815
Eastern Cape,Ward 21006002,EC106,3733,0.6303241360835788,False,8.224967478914584,0.5680652956865371,0.016574585635359115,2016,0.5147540983606558
Eastern Cape,Ward 21006003,EC106,3885,0.5369369369369369,False,8.264878262801748,0.5814063241360573,0.01102588686481304,2016,0.4027814923776411
Eastern Cape,Ward 21006004,EC106,2736,0.5785818713450293,False,7.914252278742441,0.5754570477920442,0.012634238787113077,2016,0.4725776965265082
Eastern Cape,Ward 21006005,EC106,3442,0.6063335270191749,False,8.143807976771484,0.5714925255528804,0.011978917105893628,2016,0.4299111549851925
Eastern Cape,Ward 21006006,EC106,2760,0.575,False,7.9229859587111955,0.5759687436984768,0.005040957781978576,2016,0.4570158102766798
Eastern Cape,Ward 21006007,EC106,2973,0.5469223007063572,False,7.997326822998097,0.5799798435975687,0.015375153751537515,2016,0.4414970930232558
Eastern Cape,Ward 21006008,EC106,2910,0.5573883161512028,False,7.975908360165538,0.5784846985340194,0.011713933415536375,2016,0.5168722364440307
Eastern Cape,Ward 21008001,EC108,2838,0.686046511627907,False,7.950854857719988,0.6553057846938731,0.02054442732408834,2016,0.5187517109225295
Eastern Cape,Ward 21008002,EC108,4167,0.5694744420446364,False,8.334951631422454,0.6636323610926782,0.03076274757690687,2016,0.6148403136354944
Eastern Cape,Ward 21008003,EC108,2489,0.680996384089996,False,7.819636302367592,0.6556665080894383,0.0017699115044247787,2016,0.6862996158770807
Eastern Cape,Ward 21008004,EC108,3571,0.5771492579109493,False,8.18060094759445,0.6630841599593701,0.009704027171276079,2016,0.4985082723081095
Eastern Cape,Ward 21008005,EC108,3589,0.6508776818055169,False,8.185628891147607,0.6578178439669011,0.009417808219178082,2016,0.5791414274427179
Eastern Cape,Ward 21008006,EC108,3859,0.6164809536149262,False,8.258163361537619,0.6602747531233718,0.008827238335435058,2016,0.4960254372019078
Eastern Cape,Ward 21008007,EC108,4071,0.6934414148857775,False,8.31164394850298,0.654777577318311,0.01664895501239816,2016,0.5755841678588459
Eastern Cape,Ward 21008008,EC108,5179,0.8138636802471519,False,8.552367266423891,0.6461759869353557,0.0014234875444839859,2016,0.6441449990510534
Eastern Cape,Ward 21008009,EC108,4133,0.6249697556254536,False,8.326758814511733,0.6596684101226199,0.008904374758033295,2016,0.5140671273445212
Eastern Cape,Ward 21008010,EC108,4026,0.5777446597118728,False,8.300528606199737,0.6630416312593042,0.021496130696474634,2016,0.5241290322580645
Eastern Cape,Ward 21008011,EC108,2721,0.6769570011025359,False,7.908754738783246,0.6559550354456853,0.003257328990228013,2016,0.6268656716417911
Eastern Cape,Ward 21008012,EC108,3695,0.6465493910690122,False,8.214735833382303,0.6581270075909371,0.006697362913352867,2016,0.6850961538461539
Eastern Cape,Ward 21008013,EC108,4451,0.6877106268254325,False,8.400884069015854,0.6551869193226213,0.017314603070891867,2016,0.5558998808104887
Eastern Cape,Ward 21008014,EC108,5338,0.7040089921318846,False,8.58260632996447,0.6540227503721605,0.006652474720596061,2016,0.4833503575076608
Eastern Cape,Ward 21008015,EC108,4018,0.6540567446490791,False,8.29853954537488,0.6575907680495038,0.007990867579908675,2016,0.576307363927428
Eastern Cape,Ward 21009001,EC109,4414,0.5337562301767105,False,8.392536586816682,0.6096485563264273,0.01740237691001698,2016,0.5219764435507038
Eastern Cape,Ward 21009002,EC109,3188,0.654642409033877,False,8.067149039910106,0.5854713205549941,0.010062290368950648,2016,0.4613130128956623
Eastern Cape,Ward 21009003,EC109,3056,0.580824607329843,False,8.024862150286411,0.6002348808958009,0.03211267605633803,2016,0.5821392869043652
Eastern Cape,Ward 21009004,EC109,3034,0.6222808174027686,False,8.017637159908478,0.5919436388812158,0.017478813559322032,2016,0.5514295103516267
Eastern Cape,Ward 21009005,EC109,3604,0.591842397336293,False,8.189799618728228,0.5980313228945109,0.008438818565400843,2016,0.4675720620842572
Eastern Cape,Ward 21009006,EC109,3117,0.5986525505293552,False,8.044626279767337,0.5966692922558984,0.01339764201500536,2016,0.5092682926829268
Eastern Cape,Ward 21201001,EC121,4359,0.3654507914659325,False,8.379997952238393,0.5420601482560982,0.011299435028248588,2016,0.3105960264900662
Eastern Cape,Ward 21201002,EC121,4206,0.567284831193533,False,8.344267356262645,0.5355493727810142,0.02556580050293378,2016,0.4800394282897979
Eastern Cape,Ward 21201003,EC121,4288,0.5496735074626866,False,8.363575702750637,0.5361174799981384,0.01612218922358931,2016,0.4745301007899755
Eastern Cape,Ward 21201004,EC121,4922,0.5321007720438846,False,8.501470230951002,0.5366843424310028,0.020618556701030927,2016,0.4191980558930741
Eastern Cape,Ward 21201005,EC121,3864,0.4932712215320911,False,8.259458195332408,0.5379369085765446,0.02465897166841553,2016,0.4555528788243796
Eastern Cape,Ward 21201006,EC121,4244,0.5303958529688972,False,8.353261499733874,0.5367393398205186,0.030208796090626388,2016,0.4706619859578736
Eastern Cape,Ward 21201007,EC121,4400,0.5184090909090909,False,8.389359819906353,0.5371260095643833,0.014905743095133712,2016,0.4609830602610386
Eastern Cape,Ward 21201008,EC121,4099,0.5611124664552329,False,8.318498320504338,0.5357484813209594,0.01217391304347826,2016,0.4329380764163373
Eastern Cape,Ward 21201009,EC121,4903,0.5066285947379155,False,8.497602541651233,0.5375060255699051,0.010466988727858293,2016,0.3664407571862584
Eastern Cape,Ward 21201010,EC121,3610,0.5501385041551247,False,8.191463051326927,0.5361024801048339,0.030211480362537766,2016,0.4383600917431192
Eastern Cape,Ward 21201011,EC121,4707,0.5459953261100489,False,8.456806041401142,0.5362361310095137,0.023346303501945526,2016,0.5
Eastern Cape,Ward 21201012,EC121,3550,0.5535211267605634,False,8.174702882469461,0.5359933632465939,0.013231552162849873,2016,0.4624331971078277
Eastern Cape,Ward 21201013,EC121,4115,0.4770352369380315,False,8.32239411311117,0.5384606500150626,0.018848700967906265,2016,0.4143703322173577
Eastern Cape,Ward 21201014,EC121,4176,0.5950670498084292,False,8.337109129562474,0.5346531721805338,0.023340040241448694,2016,0.5863060989643268
Eastern Cape,Ward 21201015,EC121,3699,0.5314949986482833,False,8.215817791832453,0.5367038835082804,0.013733468972533061,2016,0.4736992567181246
Eastern Cape,Ward 21201016,EC121,3868,0.5540330920372285,False,8.260492856573185,0.5359768482376692,0.022865142323845077,2016,0.4776080766243852
Eastern Cape,Ward 21201017,EC121,4550,0.4953846153846153,False,8.422882511944996,0.5378687345813019,0.011978704525288377,2016,0.436609152288072
Eastern Cape,Ward 21201018,EC121,3661,0.5192570335973777,False,8.205491613120236,0.5370986565744387,0.016307206733298264,2016,0.479818485789348
Eastern Cape,Ward 21201019,EC121,4168,0.4683301343570057,False,8.335191583433202,0.5387414597757408,0.02663934426229508,2016,0.4153672316384181
Eastern Cape,Ward 21201020,EC121,3928,0.5381873727087576,False,8.275885669474356,0.5364880004740715,0.015610217596972564,2016,0.4718815089099745
Eastern Cape,Ward 21201021,EC121,3300,0.536969696969697,False,8.101677747454572,0.5365272803366219,0.01072234762979684,2016,0.4515845070422535
Eastern Cape,Ward 21201022,EC121,3555,0.6303797468354431,False,8.176110342237342,0.5335140529215977,0.01249442213297635,2016,0.5015656134358099
Eastern Cape,Ward 21201023,EC121,4316,0.5922150139017609,False,8.370084326378025,0.5347451733388133,0.02190923317683881,2016,0.4904223968565815
Eastern Cape,Ward 21201024,EC121,3464,0.549364896073903,False,8.150179269682326,0.5361274352042281,0.021019442984760904,2016,0.4847250509164969
Eastern Cape,Ward 21201025,EC121,4742,0.4989455925769717,False,8.464214266625351,0.5377538643492904,0.019864750633981403,2016,0.3964188012932106
Eastern Cape,Ward 21201026,EC121,3479,0.5127910319057201,False,8.154500175151941,0.5373072372741695,0.018497757847533634,2016,0.5602391629297458
Eastern Cape,Ward 21201027,EC121,3661,0.5747063643813166,False,8.205491613120236,0.5353099684846341,0.014258555133079848,2016,0.4594288945433983
Eastern Cape,Ward 21201028,EC121,4261,0.5116169913165923,False,8.357259153499912,0.5373451095512382,0.016055045871559634,2016,0.4739372469635627
Eastern Cape,Ward 21201029,EC121,3739,0.6124632254613533,False,8.226573474977114,0.5340920052239878,0.027510917030567687,2016,0.5818755377114998
Eastern Cape,Ward 21201030,EC121,3812,0.5401364113326338,False,8.245909264774093,0.5364251282603981,0.023312287518212724,2016,0.4459539279385706
Eastern Cape,Ward 21201031,EC121,3487,0.5661026670490393,False,8.156797046675651,0.535587507108256,0.0121580547112462,2016,0.5100130039011703
Eastern Cape,Ward 21201032,EC121,4788,0.5908521303258145,False,8.473868066677865,0.5347891373251342,0.013078826440438318,2016,0.4864596273291925
Eastern Cape,Ward 21202001,EC122,4497,0.4178341116299755,False,8.411165786770708,0.5139572883180271,0.006918573709419904,2016,0.2596246390760346
Eastern Cape,Ward 21202002,EC122,4146,0.4717800289435601,False,8.329899292995725,0.512159091074241,0.0081799591002045,2016,0.3403128153380423
Eastern Cape,Ward 21202003,EC122,3782,0.4563722897937599,False,8.238008249218403,0.5126726823792344,0.01853997682502897,2016,0.3355508249068653
Eastern Cape,Ward 21202004,EC122,4124,0.4243452958292919,False,8.32457884513685,0.5137402488447166,0.010285714285714285,2016,0.3536411232746311
Eastern Cape,Ward 21202005,EC122,4335,0.4064590542099192,False,8.374476889214643,0.5143364568986957,0.043132803632236094,2016,0.3184668989547038
Eastern Cape,Ward 21202006,EC122,3796,0.3411485774499473,False,8.241703159729818,0.5165134727906947,0.013899613899613899,2016,0.226193515445494
Eastern Cape,Ward 21202007,EC122,3965,0.4491803278688525,False,8.285261134068948,0.512912414443398,0.021897810218978103,2016,0.3406735751295336
Eastern Cape,Ward 21202008,EC122,3766,0.5151354221986192,False,8.233768709217097,0.5107139112990723,0.025257731958762887,2016,0.4586269903419472
Eastern Cape,Ward 21202009,EC122,3700,0.5027027027027027,False,8.216088098632316,0.5111283352822695,0.02204301075268817,2016,0.387213847012842
Eastern Cape,Ward 21202010,EC122,3635,0.5243466299862448,False,8.19836438996762,0.5104068710394849,0.03882476390346275,2016,0.5040797824116047
Eastern Cape,Ward 21202011,EC122,4385,0.5511972633979475,False,8.385944904806284,0.5095118499257614,0.025651634257343816,2016,0.4585755813953488
Eastern Cape,Ward 21202012,EC122,4068,0.5358898721730581,False,8.31090675716845,0.5100220962999243,0.0853211009174312,2016,0.4821338701560141
Eastern Cape,Ward 21202013,EC122,3738,0.5473515248796148,False,8.226305988015508,0.5096400412097059,0.017595307917888565,2016,0.4541374474053296
Eastern Cape,Ward 21202014,EC122,3984,0.5328815261044176,False,8.290041618704489,0.5101223745022124,0.016957136128120585,2016,0.48313704496788
Eastern Cape,Ward 21202015,EC122,3662,0.5660841070453304,False,8.205764725234456,0.5090156218041819,0.027496382054992764,2016,0.4698263173388284
Eastern Cape,Ward 21202016,EC122,4277,0.5590367079728782,False,8.361007108226909,0.5092505351065971,0.017984107068172314,2016,0.4471166278769071
Eastern Cape,Ward 21202017,EC122,3885,0.5163449163449163,False,8.264878262801748,0.510673594827529,0.018444666001994018,2016,0.438877755511022
Eastern Cape,Ward 21202018,EC122,3813,0.5405192761605035,False,8.246171559857563,0.5098677828336762,0.01601164483260553,2016,0.4829914307971955
Eastern Cape,Ward 21202019,EC122,3689,0.5361886690159935,False,8.213110697596676,0.5100121364051599,0.017189079878665317,2016,0.4753631444033039
Eastern Cape,Ward 21202020,EC122,4048,0.545207509881423,False,8.305978210967302,0.5097115083763122,0.01993656547349343,2016,0.453788285867813
Eastern Cape,Ward 21202021,EC122,3786,0.5258848388800845,False,8.239065331769268,0.5103555974096902,0.025113008538422903,2016,0.3743435858964741
Eastern Cape,Ward 21202022,EC122,4027,0.5468090389868389,False,8.300776960851454,0.5096581240727984,0.010899182561307902,2016,0.4555555555555555
Eastern Cape,Ward 21202023,EC122,4017,0.5519044062733384,False,8.298290634359283,0.5094882784965817,0.017591339648173207,2016,0.4332514332514332
Eastern Cape,Ward 21202024,EC122,4758,0.5580075662042875,False,8.467582690862903,0.5092848398322167,0.02071563088512241,2016,0.5212393803098451
Eastern Cape,Ward 21202025,EC122,3965,0.5556116015132408,False,8.285261134068948,0.5093647053219182,0.021788470267816613,2016,0.4201520912547528
Eastern Cape,Ward 21202026,EC122,4334,0.4852330410706045,False,8.374246182096304,0.5117106573366729,0.011887779362815026,2016,0.4330995792426367
Eastern Cape,Ward 21202027,EC122,4525,0.5551381215469613,False,8.417372856134026,0.5093804879874609,0.03503184713375796,2016,0.4975357897207228
Eastern Cape,Ward 21202028,EC122,4324,0.5612858464384829,False,8.371936178759098,0.5091755638244102,0.025133910177173466,2016,0.4675324675324675
Eastern Cape,Ward 21202029,EC122,4377,0.5195339273474983,False,8.384118837190895,0.5105672944607764,0.019349164467897976,2016,0.480154355016538
Eastern Cape,Ward 21202030,EC122,4330,0.5080831408775982,False,8.373322820996535,0.5109489873431063,0.01818181818181818,2016,0.4135317237507018
Eastern Cape,Ward 21202031,EC122,4457,0.5290554184428988,False,8.402231172946555,0.510249911424263,0.01102629346904156,2016,0.4117983963344788
Eastern Cape,Ward 21203001,EC123,2528,0.7464398734177216,False,7.8351837552667485,0.5972631279509287,0.005299417064122946,2016,0.6515589842494375
Eastern Cape,Ward 21203002,EC123,2185,0.6073226544622425,False,7.68937110752969,0.6204493311101752,0.009796533534287867,2016,0.3766546329723225
Eastern Cape,Ward 21203003,EC123,2612,0.6259571209800919,False,7.867871490396322,0.6173435866905337,0.005504587155963303,2016,0.5497915701713756
Eastern Cape,Ward 21203004,EC123,2677,0.5670526709002615,False,7.892452043520352,0.627160995037172,0.01383399209486166,2016,0.52775290957923
Eastern Cape,Ward 21203005,EC123,2283,0.6736749890494963,False,7.733245646529795,0.6093906086789663,0.02080624187256177,2016,0.6439854191980559
Eastern Cape,Ward 21203006,EC123,2692,0.5449479940564635,False,7.898039690764619,0.6308451078444718,0.017041581458759374,2016,0.5540847201210287
Eastern Cape,Ward 21203007,EC123,2708,0.5646233382570163,False,7.903965634032166,0.6275658838110463,0.015042511445389144,2016,0.5299115044247787
Eastern Cape,Ward 21204001,EC124,3199,0.4767114723351047,False,8.070593539949519,0.5458833561121345,0.011147540983606558,2016,0.3717948717948718
